cod_articulo|cod_uni_med|cod_marca|des_articulo|des_uni_med|num_precio|des_tipo|des_modelo|fla_estado|cod_articulo_aux|fla_reg_lote|cod_catalogo
03105|002|000|MANUAL: MODULO DE EJERCICIOS AIEPI|UND|2.10000|A||D|062110080|N|02
03106|002|000|ATLAS HISTORICO GEOGRAFICO DOCUMENTAL REGIONAL DEL PERU, A.F.A.||31.29651|A||A|062120010|N|02
03107|002|000|BREVE HISTORIA DEL PERU HENRY FRANKLING PEASE FONDO DE CULTURA ECONOMICA||5.92074|A||A|062120020|N|02
03108|002|000|EL MUNDO PRECOLOMBINO OCEANO||22.22325|A||A|062120030|N|02
03109|002|000|GEOGRAFIA DEL PERU-LAS OCHO REGIONES JAVIER PULGAR VIDAL PEISA||17.10440|A||A|062120040|N|02
03110|002|000|GEOGRAFIA GENERAL, ALVA, SAN MARCOS||7.77798|A||A|062120050|N|02
03111|002|000|HISTORIA DEL MUNDO CONTEMPORANEO A. FERNANDEZ VICENS VIVES||39.47171|A||A|062120060|N|02
03112|002|000|HISTORIA DEL MUNDO MODERNO OCEANO||63.72450|A||A|062120070|N|02
03113|002|000|HISTORIA DEL PERU+CD ROOM LEXUS||13.15325|A||A|062120080|N|02
03114|002|000|HISTORIA DEL TAHUANTINSUYU MARIA ROSTWOROWSKI INSTITUTO DE ESTUDIOS PERUANOS||6.57867|A||A|062120090|N|02
03115|002|000|HISTORIA UNIVERSAL LEXUS||13.15325|A||A|062120100|N|02
03116|002|000|NUEVO COMPENDIO HISTORICO DEL PERU, JULIO VILLANUEVA, BRUÑO||14.70000|A||A|062120110|N|02
03117|002|000|OCCIDENTE A. FERNANDEZ VICENS VIVES||29.27484|A||A|062120120|N|02
03118|002|000|RAZAS DEL MUNDO. PUEBLOS Y CULTURA OCEANO||22.22325|A||A|062120130|N|02
03119|002|000|101 JUEGOS MUSICALES, DIVERTIRSE Y APRENDER CON RITMOS, GRAO|UND|30.78600|A||A|062130010|N|02
03120|002|000|MUSICA 1+CD M. CATEURA VICENS VIVES||17.59779|A||A|062130020|N|02
03121|002|000|MUSICA 2+CD M. CATEURA VICENS VIVES||17.59779|A||A|062130030|N|02
03122|002|000|MUSICA 3+CD M. CATEURA VICENS VIVES||17.59779|A||A|062130040|N|02
03123|002|000|MUSICA 4+CD M. CATEURA VICENS VIVES||17.59779|A||A|062130050|N|02
03124|002|000|MUSICA 5+CD M. CATEURA VICENS VIVES||17.59779|A||A|062130060|N|02
03125|002|000|MUSICA 6+CD M. CATEURA VICENS VIVES||17.59779|A||A|062130070|N|02
03126|002|000|28 MASCARAS, CARETAS Y ANTIFACES, JOSEP GONZALES, GRAO|UND|26.00850|A||A|062140010|N|02
03127|002|000|A-EP, EVALUACION DE LA AUTOESTIMA EN EDUCACION PRIMARIA, R. RAMOS, A.I. GIMENEZ||458.85000|A||A|062140020|N|02
03128|002|000|AUTOCONCEPTO Y AUTOESTIMA. ANTONIO VALLES EDITORIAL PRAXIS||18.09119|A||A|062140030|N|02
03129|002|000|AUTOESTIMA Y DOCENCIA MAVILO CALERO PEREZ, SAN MARCOS||2.52000|A||A|062140040|N|02
03130|002|000|CAJITA EXPRESIONES PARA LOS MAS CHIQUITOS OCEANO||13.38750|A||A|062140050|N|02
03131|002|000|CARTA NACIONAL TOPOGRAFICA||420.00000|A||A|062140060|N|02
03132|002|000|CIENCIA TECNOLOGIA Y AMBIENTE I EDITORIAL BRUÑO||11.55000|A||A|062140070|N|02
03133|002|000|COCINA PERUANA PASO A PASO LEXUS||11.18019|A||A|062140080|N|02
03134|002|000|COMO APRENDEN POESIA LOS NIÑOS CARMELA ABAD SAN MARCOS||2.10000|A||A|062140090|N|02
03135|002|000|COMO DETECTAR MENTIRAS EDITORIAL PAIDOS||33.60000|A||A|062140100|N|02
03136|002|000|COMO ESTUDIAR PARA APRENDER MAX MEENES (OCEANO)||11.55000|A||A|062140120|N|02
03137|002|000|COMPRENSION Y EVALUACION LECTORAS EN EDUCACION PRIMARIA, ANDRES CALERO PRAXIS.||19.07798|A||A|062140130|N|02
03138|002|000|CONSTRUYENDO HISTORIA, ESPACIOS, CIUDADANIA ED. BRUÑO|UND|11.55000|A||A|062140140|N|02
03139|002|000|CURSO PRACTICO DE EXPRESION CORPORAL OCEANO||21.15225|A||A|062140150|N|02
03140|002|000|DERECHOS EN ACCION: APRENDIENDO LO MEJOR LEXUS||12.82439|A||A|062140160|N|02
03141|002|000|DERECHOS HUMANOS” (IPEDEHP)||.31343|A||A|062140170|N|02
03142|002|000|DESARROLLO HUMANO EDITORIAL PAPALIA||34.65000|A||A|062140180|N|02
03143|002|000|DIBUJO Y PINTURA 1º SANTILLANA||8.52600|A||A|062140190|N|02
03144|002|000|DIBUJO Y PINTURA 2º SANTILLANA||8.52600|A||A|062140200|N|02
03145|002|000|DICCIONARIO DE BELLAS ARTES, DELACROIX, SINTESIS|UND|32.13000|A||A|062140210|N|02
03146|002|000|DISLEXIA Y DIFICULTADES EN LA LECTURA EDITORIAL PAIDOS||22.05000|A||A|062140220|N|02
03147|002|000|ECOLOGIA EN EL PERU EDITORIAL BRUÑO|UND|13.65000|A||A|062140230|N|02
03148|002|000|EDUCACION EN VALORES 1º SANTILLANA||8.07450|A||A|062140240|N|02
03149|002|000|EDUCACION EN VALORES 2º SANTILLANA||8.07450|A||A|062140250|N|02
03150|002|000|EDUCACION EN VALORES 3º SANTILLANA||8.07450|A||A|062140260|N|02
03151|002|000|EDUCACION EN VALORES 4º SANTILLANA||8.07450|A||A|062140270|N|02
03152|002|000|EDUCACION EN VALORES 5º SANTILLANA||8.07450|A||A|062140280|N|02
03153|002|000|EDUCACION EN VALORES 6º SANTILLANA||8.07450|A||A|062140290|N|02
03154|002|000|EDUCACION EN VALORES. ACCCION TUTORIAL EN LA ESO ESTHER DIEZ. EDITORIAL PRAXIS||19.07798|A||A|062140300|N|02
03155|002|000|EDUCACION SEXUAL EN LA ESCUELA EDITORIAL PAIDOS||23.62500|A||A|062140310|N|02
03156|002|000|EL DIBUJO ARTISTICO, SALVO, A.F.A.||14.70000|A||A|062140320|N|02
03157|002|000|EL NIÑO DE 5 A 10 AÑOS GESELL EDITORIAL PAIDOS||43.05000|A||A|062140340|N|02
03158|002|000|EL SEXO CONTADO A LOS PEQUEÑOS, OCEANO||17.40375|A||A|062140350|N|02
03159|002|000|ENSEÑAR CIENCIAS, PILAR JIMENEZ, GRAO|UND|36.75000|A||A|062140360|N|02
03160|002|000|ESCALA DE INTELIGENCIA PREESCOLAR (WPPSI) POR WECHSLER, TEA||428.40000|A||A|062140370|N|02
03161|002|000|ESCALAS PARA LA EVALUACION DEL TRASTORNO POR DEFICIT (EDAH) POR A. FERRE Y J. NARBON, TEA||232.05000|A||A|062140380|N|02
03162|002|000|ESPACIOS Y RECURSOS PARA TI, PARA MI, PARA TODOS. DISEÑAR AMBIENTES EN EDUCACION INFANTIL PRAXIS||26.31447|A||A|062140390|N|02
03163|002|000|ESTIMULACION DE APRENDIZAJES EN LA ETAPA INFANTIL, ROSALIA E. ARANDA, PRAXIS|UND|16.80000|A||A|062140400|N|02
03164|002|000|EVALUACION E INTERVENCION PSICOEDUCATIVA POR MIRANDA, PIRAMIDE||37.27500|A||A|062140410|N|02
03165|002|000|EXPRESION CORPORAL: TECNICAS DE EXPRESION DEL MOV SCHINCA MARTA CISSPRAXIS, S.A.|UND|21.00000|A||A|062140420|N|02
03166|002|000|FABULA DE DUSS, TEA||69.61500|A||A|062140430|N|02
03167|002|000|FAST 1 LIBRO DE INGLES EDITORIAL BRUÑO||5.34188|A||A|062140440|N|02
03168|002|000|FELICES Y SEGUROS 1, DERECHOS DEL NIÑO SYSEL RUIZ BRASA||2.94000|A||A|062140450|N|02
03169|002|000|FELICES Y SEGUROS 2, DERECHOS DEL NIÑO SYSEL RUIZ BRASA||2.94000|A||A|062140460|N|02
03170|002|000|FILOSOFIA 5º GERMAN PRADO ESCUELA NUEVA||14.49000|A||A|062140470|N|02
03171|002|000|GIRAFLOR. TEXTO INTEGRADO PARA NIÑOS. 3º GRADO. LUISA PINTO, CONSUELO PASCO. TAREA||15.69750|A||A|062140480|N|02
03172|002|000|GIRALUNA. TEXTO INTEGRADO PARA NIÑOS. 2º GRADO. LUISA PINTO, CONSUELO PASCO. TAREA.||12.54750|A||A|062140490|N|02
03173|002|000|GIRALUZ. TEXTO INTEGRADO PARA NIÑOS. 5º GRADO. MODULO 1: PARA CONOCERNOS MEJOR. LUISA PINTO, CONSUELO P. TAREA.|UND|7.35000|A||A|062140500|N|02
03174|002|000|GIRALUZ. TEXTO INTEGRADO PARA NIÑOS. 5º GRADO. MODULO 2: NOSOTROS Y LA NATURALEZA. LUISA PINTO, CONSUELO P. TAREA|UND|7.35000|A||A|062140510|N|02
03175|002|000|GIRALUZ. TEXTO INTEGRADO PARA NIÑOS. 5º GRADO. MODULO 3: NUESTRA HISTORIA. LUISA PINTO, CONSUELO P. TAREA.|UND|7.35000|A||A|062140520|N|02
03176|002|000|GIRALUZ. TEXTO INTEGRADO PARA NIÑOS. 5º GRADO. MODULO 4: APRENDER LENGUAJE PARA COMUNICARNOS. LUISA PINTO, CONSUELO P. TAREA.|UND|7.35000|A||A|062140530|N|02
03177|002|000|GIRALUZ. TEXTO INTEGRADO PARA NIÑOS. 5º GRADO. MODULO 5: PARA APRENDER MATEMATICA. LUISA PINTO, CONSUELO P. TAREA.|UND|7.35000|A||A|062140540|N|02
03178|002|000|GIRAMOR. TEXTO INTEGRADO PARA NIÑOS. 4º GRADO. LUISA PINTO, CONSUELO PASCO. TAREA|UND|12.60000|A||A|062140550|N|02
03179|002|000|GUIA PARA ELABORAR LA TESIS ZORRILLA MCGRAW-HILL||22.57500|A||A|062140560|N|02
03180|002|000|GUIA PARA REDACTAR INFORMES DE INVESTIGA SOLOMON TRILLAS||10.84808|A||A|062140570|N|02
03181|002|000|INSTALACIONES ELECTRICAS PARA LA VIVIENDA, ROLDAN, PARANINFO||31.94562|A||A|062140580|N|02
03182|002|000|INTELIGENCIAS MULTIPLES GARDNER EDITORIAL PAIDOS||37.80000|A||A|062140590|N|02
03183|002|000|INTRODUCCION A LA LOGICA ARRIETA, PRENTICE HALL||12.49553|A||A|062140600|N|02
03184|002|000|JUEGO Y APRENDO. RIMAS, ADIVINANZAS Y JUEGOS BORIS ROMERO BRASA||3.04500|A||A|062140610|N|02
03185|002|000|JUEGOS LOGICOS MATEMATICOS HUGO VERAWALTER NOCEDA EDITORES||3.94716|A||A|062140620|N|02
03186|002|000|JUGANDO CON LAS MATEMATICAS. YA DESARROLLANDO EL INGENIO LEXUS||16.11267|A||A|062140630|N|02
03187|002|000|KINDERGARDEN - EL JARDIN DEL ARCO IRIS OCEANO||18.74250|A||A|062140640|N|02
03188|002|000|LA BIBLIOTECA DE LOS NIÑOS "MARIA PASCUAL", OCEANO||39.89475|A||A|062140650|N|02
03189|002|000|LA ENSEÑANZA DE LA ORTOGRAFIA EN EDUCACION PRIMARIA, ALVARO RODRIGUEZ, PRAXIS||21.69615|A||A|062140660|N|02
03190|002|000|LA ESCUELA DE PADRES QUE NECESITAMOS MAVILO CALERO PEREZ SAN MARCOS||3.67500|A||A|062140670|N|02
03191|002|000|LA MEMORIA ANUAL. UN INSTRUMENTO DE EVALUACION DEL CENTRO, CONCHA VIDORRETA, PRAXIS.||31.24842|A||A|062140680|N|02
03192|002|000|LA PRENSA EN EL AULA RAFAEL LOPEZ CUBINO Y BEGOÑA LOPEZ SOBRINO. EDITORIAL PRAXIS|UND|31.50000|A||A|062140690|N|02
03193|002|000|LA TUTORIA EN LA EDUCACION PRIMARIA MANUAL DE AYUDA, ARACELI VARGAS, PRAXIS|UND|34.65000|A||A|062140700|N|02
03194|002|000|LEER PENSANDO. INTRODUCCION A LA VISION CONTEMPORANEA DE LA LECTURA PINZAS JUANA FONDO PUCP|UND|10.50000|A||A|062140710|N|02
03195|002|000|LIBRO DE LA EDUCADORA LEXUS||19.40096|A||A|062140720|N|02
03196|002|000|LIBROS 100 JUEGOS PARA EL AULA DE EDUCACION FISICA. EDUCACION PRIMARIA, PRAXIS||21.69615|A||A|062140730|N|02
03197|002|000|LOS NIÑOS MAS ENCANTADORES DEL MUNDO GINA - PAUQUET RUCK ALFAGUARA||5.52269|A||A|062140740|N|02
03198|002|000|LOS PROYECTOS EN EL AULA, HACIA UN APRENDIZAJE SIGNIFICATIVO EN UNA ESCUELA, MAGISTERIO||19.72373|A||A|062140750|N|02
03199|002|000|MANUAL DE PSICOMOTRICIDAD, RITMO Y EXPRESION CORPORAL, MARTA SCHINCA, PRAXIS|UND|31.50000|A||A|062140760|N|02
03200|002|000|MANUAL DE URBANIDAD Y BUENAS COSTUMBRES||3.12291|A||A|062140770|N|02
03201|002|000|MANUAL DIDACTICO DE ORTOGRAFIA, MERCEDES CALERO B, POPULAR|UND|21.00000|A||A|062140780|N|02
03202|002|000|MANUAL PRACTICO DE RECURSOS DIDACTICOS, F. MONTERDE||31.24842|A||A|062140790|N|02
03203|002|000|MANUALIDADES ESCOLARES OCEANO||10.97775|A||A|062140800|N|02
03204|002|000|MIL IDEAS PARA LA MUJER DE HOY OCEANO||23.29425|A||A|062140810|N|02
03205|002|000|MIS PRIMERAS MANUALIDADES - PREESCOLAR OCEANO|UND|11.55000|A||A|062140820|N|02
03206|002|000|MUJER CREATIVA OCEANO||23.29425|A||A|062140830|N|02
03207|002|000|PIAAR-R, (NIVELES 1 Y 2), PROGRAMA DE INTERVENCION PARA AUMENTAR LA ATENCION Y LA REFLEXIVIDAD, TEA||91.03500|A||A|062140840|N|02
03208|002|000|PREESCOLAR ACTIVA PARA JUGAR Y APRENDER OCEANO||43.68000|A||A|062140850|N|02
03209|002|000|PREGUNTAS DE INGENIO JOSE RESPALDIZA PEISA||9.21008|A||A|062140860|N|02
03210|002|000|PSICOLOGIA DE LA ESCRITURA AUTOR:FERNANDO CUETOS VEGA EDITORIAL PRAXIS||18.08016|A||A|062140870|N|02
03211|002|000|PSICOLOGIA DE LA LECTURA. AUTOR: FERNADO CUETO VEGA. EDITORIAL PRAXIS||19.07798|A||A|062140880|N|02
03212|002|000|PSICOLOGIA Y CURRICULUM EDITORIAL PAIDOS||19.95000|A||A|062140890|N|02
03213|002|000|PSICOMOTRICIDAD, PRACTICA II JIMENEZ ORTEGA JOSE LA TIERRA HOY,S.L.||63.00000|A||A|062140900|N|02
03214|002|000|PSICOMOTROCIDAD, PRACTICA I JIMENEZ ORTEGA JOSE LA TIERRA HOY,S.L.||65.10000|A||A|062140910|N|02
03215|002|000|QUE APRENDEN LOS NIÑOS DEL CAMPO CON LA TELEVISION? GLOBALIZACION, SOCIALIZACION Y APRENDIZAJE ROCIO, IEP||5.25000|A||A|062140920|N|02
03216|002|000|REGISTROS METEOROLOGICOS||1155.00000|A||A|062140930|N|02
03217|002|000|RELIGION 1º PRIMARIA, SANTILLANA||11.23500|A||A|062140940|N|02
03218|002|000|RELIGION 2º PRIMARIA, SANTILLANA||11.23500|A||A|062140950|N|02
03219|002|000|RELIGION 3º PRIMARIA, SANTILLANA||11.23500|A||A|062140960|N|02
03220|002|000|RELIGION 4º PRIMARIA, SANTILLANA||11.23500|A||A|062140970|N|02
03221|002|000|RELIGION 5º PRIMARIA, SANTILLANA||11.23500|A||A|062140980|N|02
03222|002|000|RELIGION 6º PRIMARIA, SANTILLANA||11.23500|A||A|062140990|N|02
03223|002|000|SERIE ENFOQUES 1 - EDITORIAL NORMA||17.43000|A||A|062141000|N|02
03224|002|000|SERIE NEXOS 1 - EDITORIAL NORMA||17.64000|A||A|062141010|N|02
03225|002|000|TALE TEST DE ANALISIS DE LECTO - ESCRITURA, TEA||69.30000|A||A|062141020|N|02
03226|002|000|TALLER DE VALORES. EDUCACION PRIMARIA. E DIEZ, PRAXIS||21.00000|A||A|062141030|N|02
03227|002|000|TECNICAS CREATIVAS PARA LA RESOLUCION PROBLEMAS MATEMATICOS. JOSE ANTONIO FERNANDEZ BRAVO, CISS||25.96965|A||A|062141040|N|02
03228|002|000|ZOOM 1 STUDENT´S RICHMOND (SANTILLANA)||15.22500|A||A|062141050|N|02
03229|002|000|ZOOM 2 STUDENT´S RICHMOND (SANTILLANA)|UND|15.98625|A||A|062141060|N|02
03230|002|000|ZOOM 3 STUDENT´S RICHMOND (SANTILLANA)|UND|15.98625|A||A|062141070|N|02
03231|002|000|ZOOM 4 STUDENT´S RICHMOND (SANTILLANA)|UND|15.98625|A||A|062141080|N|02
03232|002|000|ZOOM 5 STUDENT´S RICHMOND (SANTILLANA)|UND|15.98625|A||A|062141090|N|02
03233|002|000|ZOOM 6 STUDENT´S RICHMOND (SANTILLANA)|UND|15.98625|A||A|062141100|N|02
03234|002|000|ADOLESCENCIA: MANUAL DE SUPERVIVENCIA GUIA PARA HIJOS Y PADRES CRISPO ROSINA 2002, GEDISA||37.78068|A||A|062150010|N|02
03235|002|000|BENTON, TEST DE RETENCION VISUAL DE BENTON (TRVB), TEA||142.47986|A||A|062150020|N|02
03236|002|000|C.L.T. - CLOZE DOS PRUEBAS DE COMPRENSION LECTORA A. SUAREZ YANEZ Y P. MEARA||66.15137|A||A|062150030|N|02
03237|002|000|COMO MOTIVAR Y ENSEÑAR A APRENDER EN LA EDUCACION PRIMARIA, CUENCA, PRAXIS|UND|42.00000|A||A|062150040|N|02
03238|002|000|D.H.A.C. - DESARROLLO DE HABILIDADES COGNITIVAS Mª. V. DE LA CRUZ Y Mª. C. MAZAIRA, TEA||129.56276|A||A|062150050|N|02
03239|002|000|DIDACTICA DE LA HISTORIA EN LA EDUCACION INFANTIL Y PRIMARIA. COOPER, HILARY. EDITORIAL MORATA|UND|37.80000|A||A|062150060|N|02
03240|002|000|DIDACTICA DE LA MUSICA. AUTOR: DE PASCUAL PILAR. EDITORIAL: PEARSON EDUCACION||24.72803|A||A|062150070|N|02
03241|002|000|DIFICULTADES DE APRENDIZAJE, VOL I CONCEPTO, EVALUACION Y TRATAMIENTO EDUCATIVO, JESUS GARCIA, EOS|UND|37.80000|A||A|062150080|N|02
03242|002|000|DIFICULTADES DE APRENDIZAJE, VOL II, DIFICULTADES EN LA LENGUA ESCRITA, JESUS GARCIA, EOS|UND|37.80000|A||A|062150090|N|02
03243|002|000|DIFICULTADES DEL APRENDIZAJE DE LAS MATEMATICAS, A. MIRANDA, ALJIBE||24.26025|A||A|062150100|N|02
03244|002|000|DISCIPLINA Y CONVIVENCIA EN LA INSTITUCION ESCOLAR DE VV.AA EDITORIAL GRAO|UND|16.80000|A||A|062150110|N|02
03245|002|000|DSA- PROGRAMA DE DESARROLLO SOCIO AFECTIVO Mª. V. DE LA CRUZ Y Mª. C. MAZAIRA||101.37992|A||A|062150120|N|02
03246|002|000|EDAF. EVALUACION DE LA DISCRIMINACION AUDITIVA Y FONOLOGICA M. F. BRANCAL, F. ALCANTUD, TEA||149.47968|A||A|062150130|N|02
03247|002|000|EDUCACION FAMILIAR UNA PROPUESTA DISCIPLINAR Y CURRICULAR AGUILAR RAMOS, ALJIBE||23.66847|A||A|062150140|N|02
03248|002|000|EVALUACION PSICOPEDAGOGICA DE 7 A 11 AÑOS, EVOLUCION AUTONOMIA, BARROS, NARCEA||33.20100|A||A|062150150|N|02
03249|002|000|HARRIS. TEST DE DOMINANCIA LATERAL A.J. HARRIS, TEA||429.78810|A||A|062150160|N|02
03250|002|000|ITPA. TEST ILLINOIS DE APTITUDES PSICOLINGUISTICAS, KIRK, MCCARTHY, TEA||704.57069|A||A|062150170|N|02
03251|002|000|JUEGOS MUSICALES EN LA ESCUELA DE ESPEJO, ALICIA Y ESPEJO, AMPARO, EDITORIAL:CCS|UND|23.10000|A||A|062150180|N|02
03252|002|000|LECTURA. PRUEBAS DE- NIVELES 1 Y 2 Mª. V. DE LA CRUZ EDICIONES TEA||104.11989|A||A|062150190|N|02
03253|002|000|MI HIJO DESOBEDECE ¿QUE DECIR? ¿QUE HACER?, GEORGE GISELE, SINTESIS|UND|23.94000|A||A|062150200|N|02
03254|002|000|MI HIJO ESTA TRISTE ¿COMO ENTENDERLE Y AYUDARLE?, VERA LUIS, SINTESIS|UND|26.25000|A||A|062150210|N|02
03255|002|000|PEP PROGRAMA DE EDUCACION MOTRIZ Mª. V. DE LA CRUZ Y Mª. C. MAZAIRA, TEA||46.58000|A||A|062150220|N|02
03256|002|000|PROGRAMA DE EDUCACION EN VALORES PARA LA ETAPA INFANTIL, MARISA DEL CARMEN M., ALJIBE||24.66986|A||A|062150230|N|02
03257|002|000|PROLEC, BATERIA DE EVALUACION DE LOS PROCESOS LECTORES DE LOS NIÑOS DE EDUCACION PRIMARIA, TEA||142.47986|A||A|062150240|N|02
03258|002|000|TOMAL. TEST DE MEMORIA Y APRENDIZAJE C.R. REYNOLS Y E.D. BIGLER, TEA||553.87080|A||A|062150250|N|02
03259|002|000|¡NO ME BACILES! PARA ENTENDER: LAS INFECCIONES Y LA RESPUESTA INMUNITARIA MONSERRAT ARGERICH Y FLOR REY 1997 EDIC OCTAEDRO|UND|15.75000|A||A|062160010|N|02
03260|002|000|¿COMO HACERLO?, PROPUESTAS PARA EDUCAR EN LA DIVERSIDAD, Mª DEL MAR ALDAMIZ, GRAO|UND|34.12500|A||A|062160020|N|02
03261|002|000|100 JUEGOS DE TEATRO EN LA EDUCACION INFANTIL, BLANCH, 2003|UND|24.15000|A||A|062160030|N|02
03262|002|000|25 ERRORES QUE COMETEN LOS PADRES Y QUE PODRIAN EVITARSE FACILMENTE, PETER JAKSA, AMAT||28.60820|A||A|062160040|N|02
03263|002|000|40 JUEGOS PARA PRACTICAR LA LENGUA ESPAÑOLA. JACQUELINE JACQUET. GRAO|UND|17.85000|A||A|062160050|N|02
03264|002|000|50 ACTIVIDADES PARA DESARROLLAR LA INTELIGENCIA EMOCIONAL, ADELE LYNN, CENTRO DE ESTUDIOS||124.62660|A||A|062160060|N|02
03265|002|000|7 HABITOS DE LA GENTE ALTAMENTE EFECTIVA, COVEY, PAIDOS|UND|26.25000|A||A|062160070|N|02
03266|002|000|ACCION DOCENTE EN EL CENTRO Y EN EL AULA, RUE, SINTESIS||30.63764|A||A|062160080|N|02
03267|002|000|ACTIVIDADES DE DINAMIZACION DESDE LA BIBLIOTECA ESCOLAR, GARCIA, ALJIBE||21.41339|A||A|062160090|N|02
03268|002|000|ACTIVIDADES LECTORAS EN LA ESCUELA INFANTIL Y PRIMARIA, QUINTANAL, CCS|UND|12.60000|A||A|062160100|N|02
03269|002|000|ACTIVIDADES LUDICAS, EL JUEGO, ALTERNATIVA DE OCIO PARA JOVENES, MARTIN, POPULAR||34.87050|A||A|062160110|N|02
03270|002|000|ACTIVIDADES PARA EDUCACION AMBIENTAL, F JAVIER SANCHEZ-SANCHEZ CAÑETE, ED OCTAEDRO|UND|14.70000|A||A|062160120|N|02
03271|002|000|ADMINISTRACION, GOMEZ, MCGRAW-HILL|UND|48.30000|A||A|062160130|N|02
03272|002|000|ANTROPOLOGIA CULTURA POPULAR Y DERECHOS HUMANOS, EROLES, ESPACIO EDITORIAL||15.47879|A||A|062160140|N|02
03273|002|000|APIN CAPON ZAPUN AMANICANO(1134) PARA ENTENDER:EL NUMERO Y SUS REPRESENTACIONES PERE ROIG Y JORDI FONT 1997 EDIC OCTAEDRO|UND|12.60000|A||A|062160150|N|02
03274|002|000|APRENDER A LEER Y ESCRIBIR PARA COMUNICARSE, NORA CEPEDA GARCIA, TAREA||4.77273|A||A|062160160|N|02
03275|002|000|APRENDER A LEER Y ESCRIBIR TEXTOS DE INFORMACION, D.WRAY, MORATA|UND|30.45000|A||A|062160170|N|02
03276|002|000|APRENDER CON IMAGENES. INCIDENCIAS Y USO DE LA IMAGEN EN LAS ESTRATEGIAS DE APRENDIZAJES, MAITE, PAIDOS||24.99105|A||A|062160180|N|02
03277|002|000|APRENDER DE LOS ERRORES, EL TRATAMIENTO DIDACTICO DE LOS ERRORES COMO ESTRATEGIA DE INNOVACION, DE LA TORRE||18.43748|A||A|062160190|N|02
03278|002|000|APRENDER DEL CONFLICTO, CONFLICTOLOGIA Y EDUCACION AUTOR E.VINYAMATA, EDIT. GRAO||22.66845|A||A|062160200|N|02
03279|002|000|APRENDER Y ENSEÑAR CIENCIA, POZO GOMEZ, MORATA|UND|40.95000|A||A|062160210|N|02
03280|002|000|APRENDIZAJE A TRAVES DEL JUEGO, JUAN A. MORENO, ALJIBE||27.29286|A||A|062160220|N|02
03281|002|000|ASESINATO EN EL POLITECNICO PARA ENTENDER: EL ENTORNO TECNOLOGICO F, XAVIER PARDO Y JORDI FONT 1998 EDIC OCTAEDRO|UND|11.55000|A||A|062160230|N|02
03282|002|000|ATENCION A LA DIVERSIDAD. CLAVES PARA LA INNOVACION EDUCATIVA, GRAO|UND|16.27500|A||A|062160240|N|02
03283|002|000|AYUDANDO A CONSTRUIR MENTES CUESTIONADORAS, NOVEDADES EDUCATIVAS, GOLDSTEIN BEATRIZ|UND|12.60000|A||A|062160250|N|02
03284|002|000|BARCOS GLOBOS Y VIDEOS EN EL AULA: ROSEBERY, GEDISA||25.96965|A||A|062160260|N|02
03285|002|000|BATUTA 1 Y 2+CD ACTIVIDADES + CD PROYECTO CURRICULAR DEL AULA + GUIA DEL DOCENTE,VINCENS VIVES||51.97500|A||A|062160270|N|02
03286|002|000|BIOLOGIA PARA DOCENTES I APRENDER PARA ENSEÑAR, PASQUALI||15.93753|A||A|062160280|N|02
03287|002|000|BIOLOGIA PARA DOCENTES II APRENDER PARA ENSEÑAR, PASQUALI||19.37502|A||A|062160290|N|02
03288|002|000|CALENDARIO TRADICIONAL PERUANO, MILLONES, FONDO EDITORIAL DEL CONGRESO DEL PERU||13.83638|A||A|062160300|N|02
03289|002|000|CAMBIAR LA ESCUELA, CAMBIAR LA VIDA AUTOR CARLOS LOMAS, EDIT. MAGISTERIO||17.01000|A||A|062160310|N|02
03290|002|000|CAPACITACION LABORAL: ABRAHAM, PAIN, NOVEDADES EDUCATIVAS|UND|15.22500|A||A|062160320|N|02
03291|002|000|COMO ANALIZAR LA EXPRESION ORAL DE LOS NIÑOS AUTOR MARIA DEL MAR RUIZ,EDIT. ALJIBE||20.70999|A||A|062160330|N|02
03292|002|000|COMO CRIAR HIJOS CON ACTITUDES POSITIVAS EN EL MUNDO NEGATIVO, ZIGLAR ZIG, NORMA||5.09035|A||A|062160340|N|02
03293|002|000|COMO DAR RESPUESTA A LOS CONFLICTOS, LA DISCIPLINA EN LA ENSEÑANZA SEC., CASAMAYOR, GRAO|UND|34.65000|A||A|062160350|N|02
03294|002|000|COMO DESARROLLAR LA INTELIGENCIA EMOCIONAL, GUILERMINA BAENA PAZ, TRILLAS|UND|10.50000|A||A|062160360|N|02
03295|002|000|COMO ELABORAR PROYECTOS INSTITUCIONALES DE LECTURA, ACTIS, HOMOSAPIENS|UND|16.80000|A||A|062160370|N|02
03296|002|000|COMO ELEGIR Y UTILIZAR SOFTWARE EDUCATIVO: SQUIRES, MORATA|UND|30.45000|A||A|062160380|N|02
03297|002|000|COMO FOMENTAR LA PARTICIPACION EN LA ESCUELA: PROPUESTA ACTIVIDADES: J. PUIG, GRAO|UND|37.80000|A||A|062160390|N|02
03298|002|000|COMO MEJORAR LOS CENTROS EDUCATIVOS AUTOR ANTONI BOLIVAR, EDIT. SINTESIS EDUCACION|UND|22.05000|A||A|062160400|N|02
03299|002|000|COMO PIENSAN Y APRENDEN LOS NIÑOS, CONTEXTOS SOCIALES DEL DESARROLLO COGNITIVO, SIGLO XXI EDITORES||30.95757|A||A|062160410|N|02
03300|002|000|COMO PLANIFICAR Y EVALUAR EN EL AULA PROPUESTA Y EJEMPLOS, BIXIO, HOMO SAPIENS||13.65000|A||A|062160420|N|02
